cord_uid_a,cord_uid_b,similarity,title_a,title_b
nxmauvpu,zu4tikpu,-0.048451863,Reasons for HOPE.,Exkursion in eine postagile Zukunft
mxpdmrfu,e039sllf,-0.04844789,Digitalisierung - jetzt,Hospital Volumes of 5 Medical Emergencies in the COVID-19 Pandemic in 2 US Medical Centers.
soow2ehe,mxpdmrfu,-0.04842989,Pandemic Uncertainty: Considerations for Nephrology Nurses,Digitalisierung - jetzt
mxpdmrfu,e8bxh4vh,-0.048427626,Digitalisierung - jetzt,[COVID-19 from a gastroenterological perspective].
0xcxvdf3,ee5ntw33,-0.048424162,An EUA for Casirivimab and Imdevimab for COVID-19,Unifying Pairwise Interactions in Complex Dynamics
gsonpunw,ynaqjrhz,-0.0484215,Campylobacteriose — eine zoonotische Infektionskrankheit,Vaccines
gsonpunw,6uvcx4oy,-0.0484215,Campylobacteriose — eine zoonotische Infektionskrankheit,Vaccines of Covid-19
0xcxvdf3,8ett9o94,-0.048418473,An EUA for Casirivimab and Imdevimab for COVID-19,Running Together: How Sports Partners Keep You Running
0xcxvdf3,sg5klprc,-0.048407584,An EUA for Casirivimab and Imdevimab for COVID-19,Covid-19: biotechnologists make their contribution
mxpdmrfu,w8fl3b7s,-0.048406623,Digitalisierung - jetzt,The Association of Social Determinants of Health With COVID‐19 Mortality in Rural and Urban Counties
74rscxhf,zu4tikpu,-0.04840617,COVID-19 in Patients with Hematologic Malignancies: Outcomes and Options for Treatments,Exkursion in eine postagile Zukunft
o78vugc1,hcjpj03p,-0.048405528,The Correlation between COVID-19 Activities and Climate Factors in Different Climate Types Areas,Leitlinien zu COVID-19
o78vugc1,9sk9n0f9,-0.048405528,The Correlation between COVID-19 Activities and Climate Factors in Different Climate Types Areas,"Anmerkung zu BVerfG, Beschl. v. 16.12.2021 – 1 BvR 1541/20"
o78vugc1,ioveubcb,-0.048405528,The Correlation between COVID-19 Activities and Climate Factors in Different Climate Types Areas,Darmkrebsvorsorge zu COVID‑19‑Zeiten
fnyzegue,mxpdmrfu,-0.048404112,University Students’ Adherence to the COVID-19-guidelines: A Qualitative Study on Facilitators and Barriers,Digitalisierung - jetzt
gjse6qxy,mxpdmrfu,-0.04839144,Organizational aspects of care associated with mortality in critically ill COVID-19 patients,Digitalisierung - jetzt
mxpdmrfu,mild8xtl,-0.04839111,Digitalisierung - jetzt,Challenges Faced by Nursing Home Direct Care Workers During the COVID-19 Pandemic: A Comparison Across Care Settings
mxpdmrfu,n3a8ke8h,-0.048389394,Digitalisierung - jetzt,Coronavirus and the health care of people with disabilities: Immediate steps
3d56os6r,4hcxyd24,-0.048384506,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.,Learning as an Important Privilege: A Life Span Perspective with Implications for Successful Aging
mxpdmrfu,qxzgivqy,-0.0483837,Digitalisierung - jetzt,COVID-19 Reveals Emerging Opportunities for Rural Public Health
n54036de,gsonpunw,-0.04837896,COVID-19 in children: reasons for uneventful clinical course,Campylobacteriose — eine zoonotische Infektionskrankheit
3d56os6r,4yiw9jdv,-0.04837649,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.,Impact of COVID‐19 pandemic on household financial decisions: A consumer vulnerability perspective
ytn3ytka,0xcxvdf3,-0.048371527,COVID-19 in Piauí: initial scenario and perspectives for coping,An EUA for Casirivimab and Imdevimab for COVID-19
1xjao43w,0xcxvdf3,-0.048364524,Other,An EUA for Casirivimab and Imdevimab for COVID-19
gsonpunw,ruw6spq4,-0.048345365,Campylobacteriose — eine zoonotische Infektionskrankheit,Audiovestibular symptoms and sequelae in COVID-19 patients
gup07qrb,0xcxvdf3,-0.048342638,Gynecological Surgery and COVID-19: What is the Impact and How Should I Manage it?,An EUA for Casirivimab and Imdevimab for COVID-19
jjdvtfy1,qernuddb,-0.048325874,Wieloukładowy zespół zapalny u dzieci a COVID-19,Methods lead the way
jjdvtfy1,s4v2b1s3,-0.04831537,Wieloukładowy zespół zapalny u dzieci a COVID-19,COVID19 - moving forward
mxpdmrfu,rcgxslfp,-0.048297215,Digitalisierung - jetzt,Risk factors for COVID‐19‐related mortality in hospitalized children and adolescents with diabetes mellitus: An observational retrospective cohort study
3d56os6r,sctbszes,-0.04829354,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.,Virtual clinics are reassuring but sometimes daunting.
mxpdmrfu,y9vylhw5,-0.04829192,Digitalisierung - jetzt,Tradeoff between efficiency and perceived quality: evidence from patient-level data.
g99myvw1,gsonpunw,-0.04829124,Wastewater warnings,Campylobacteriose — eine zoonotische Infektionskrankheit
0xcxvdf3,ig77p728,-0.048290055,An EUA for Casirivimab and Imdevimab for COVID-19,Assessing the Recovery Assessment Scale Across Time.
3d56os6r,f3cl2aco,-0.04828887,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.,Phytotherapeutic options for the treatment of COVID-19: A concise viewpoint
j6dm6nx6,mxpdmrfu,-0.04828812,Outcomes for COVID-19 Patients with Asthma at a Tertiary Care Center,Digitalisierung - jetzt
0xcxvdf3,llkxapte,-0.048281066,An EUA for Casirivimab and Imdevimab for COVID-19,Digital pathology: the future is now
mxpdmrfu,fyorl3ks,-0.048266396,Digitalisierung - jetzt,Sports Students' Satisfaction with Their Foreign Language Studies during the Outbreak of Covid-19
3d56os6r,98f38vdz,-0.048263922,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.,Practical Approach to Starting a Telemedicine Program: Lessons From the Real World.
0xcxvdf3,osx21nj1,-0.04825163,An EUA for Casirivimab and Imdevimab for COVID-19,Guidance for Large or Extended Families Living in the Same Home
z4blmcd0,s4v2b1s3,-0.04824759,COVID-19 and VIH,COVID19 - moving forward
gt9f4kp7,3d56os6r,-0.0482385,Lessons from the COVID-19 pandemic: The case for virtual residency interviews,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.
vskiyqop,0xcxvdf3,-0.048237905,How bad will it get?,An EUA for Casirivimab and Imdevimab for COVID-19
jjdvtfy1,57y32pic,-0.04822526,Wieloukładowy zespół zapalny u dzieci a COVID-19,Advances in direct optical detection
mxpdmrfu,hn32xjdv,-0.04822049,Digitalisierung - jetzt,Maternal and Neonatal Outcomes in COVID-19 Infected Pregnancies: A Prospective Cohort Study
3d56os6r,z9a7t25n,-0.04819865,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.,Designing Annuities with Flexibility Opportunities in an Uncertain Mortality Scenario
29zv35zb,mxpdmrfu,-0.048194103,Public health monitoring tools for multiple data streams.,Digitalisierung - jetzt
agpdokb2,mxpdmrfu,-0.048191126,Ranking Significant Discrepancies in Clinical Reports,Digitalisierung - jetzt
mxpdmrfu,wsin6p88,-0.048190016,Digitalisierung - jetzt,?hemiluminescent Activity of Blood Phagocytes in Patients with Covid-19
mxpdmrfu,iqgzt2nw,-0.04818138,Digitalisierung - jetzt,Local experience on clinical characteristics of COVID-19: Single center experience
jcchkbbs,mxpdmrfu,-0.048177052,Learning Mathematics From Home During COVID-19: Insights From Two Inquiry-Focussed Primary Schools,Digitalisierung - jetzt
zxq502ym,3d56os6r,-0.04817215,Be aware of how COVID‐19 could impact international students,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.
mxpdmrfu,wm7olzvp,-0.048167583,Digitalisierung - jetzt,Self-reported Health Behaviors & Changes During Covid-19 In University Students
7mncu5zg,mxpdmrfu,-0.048162892,Laboratory Findings in COVID-19 Diagnosis and Prognosis,Digitalisierung - jetzt
vb7cjvub,mxpdmrfu,-0.048133157,Neighborhood Characteristics and Caregiver Depressive Symptoms in the National Study of Caregiving,Digitalisierung - jetzt
0xcxvdf3,e39t1e10,-0.04812064,An EUA for Casirivimab and Imdevimab for COVID-19,Supporting a Work-Life Balance for Radiology Resident Parents
3d56os6r,czyop6h4,-0.048120312,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.,"Can Person-Centred, Strength Based Programmes Impact on Parents’ Engagement in Education?"
mxpdmrfu,hqs94hfa,-0.04811608,Digitalisierung - jetzt,Pesticides
rlojewjh,mxpdmrfu,-0.04811386,Experiences with Public Health Recommendations for COVID-19: A Qualitative Study of Diverse Mothers with Young Children in the United States.,Digitalisierung - jetzt
sxi53xbg,0xcxvdf3,-0.04810662,Be in Control before You Lose Control,An EUA for Casirivimab and Imdevimab for COVID-19
3d56os6r,o96ermpw,-0.048092812,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.,Understanding COVID-19: are children the key?
47la3tjo,0xcxvdf3,-0.048089966,How to Support Residents During the COVID-19 Pandemic,An EUA for Casirivimab and Imdevimab for COVID-19
mxpdmrfu,fweof8nw,-0.04808983,Digitalisierung - jetzt,Observations on central banks in the center and the periphery: secular stagnation and external constraints
mxpdmrfu,1d1r8xq9,-0.0480826,Digitalisierung - jetzt,"Integrating the OHIF Viewer into XNAT: Achievements, Challenges and Prospects for Quantitative Imaging Studies"
zu8d2qvt,tnmk3zpf,-0.048068374,Realigning Minds and Mental Health Resilience during Covid-19,CAPNETZ fokussiert auf COVID-19
mxpdmrfu,mubp88nl,-0.048066612,Digitalisierung - jetzt,Morbid Obesity as an Independent Risk Factor for COVID‐19 Mortality in Hospitalized Patients Younger than 50
mxpdmrfu,mm6tqypg,-0.048065282,Digitalisierung - jetzt,"Estimation of Demographic Parameters of COVID-19 Patients Admitted in a Tertiary Care Hospital, Jaipur"
3d56os6r,z5bs75wm,-0.048060935,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.,Determining Goals of Care During the COVID-19 Pandemic: A Virtual Course for Emergency Medicine Residents
dye4u333,mxpdmrfu,-0.048059937,Faith Community Nurses as Health Leaders During a Pandemic,Digitalisierung - jetzt
ls6cdor5,mxpdmrfu,-0.048059814,Patients’ appraisals about a multicomponent intervention for fibromyalgia syndrome in primary care: a focus group study,Digitalisierung - jetzt
0xcxvdf3,wlrwrisi,-0.048050202,An EUA for Casirivimab and Imdevimab for COVID-19,COVID-19: Coming to terms with the absurd
5lqw1jnw,0xcxvdf3,-0.048042137,Facilitating Sustainable Investment To Build Back Better,An EUA for Casirivimab and Imdevimab for COVID-19
3d56os6r,89mu2f8o,-0.04803948,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.,We have to get it right: Ensuring success
0xcxvdf3,mpx4tmue,-0.048037875,An EUA for Casirivimab and Imdevimab for COVID-19,Factors Associated with COVID-19 Mitigation Behavior among US Adults
mxpdmrfu,pcgsjkfk,-0.04802452,Digitalisierung - jetzt,Prevalence of Hepatopancreatic Injury and Clinical Outcomes in Patients with COVID-19 in United States
zf1haqiw,3d56os6r,-0.048022166,COVID-19 metaphors,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.
3020j6b7,mxpdmrfu,-0.048020583,[Impact of the Covid-19 pandemic on the health of nurses in a university hospital].,Digitalisierung - jetzt
vvrgn2jj,mxpdmrfu,-0.048018195,Transmission of COVID-19 and other infectious diseases in public washrooms: A systematic review,Digitalisierung - jetzt
3d56os6r,opt2d7yx,-0.048017524,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.,COVID-19 and virtual learning in dentistry: Perspective on challenges and opportunities
gsonpunw,6yqkp7pc,-0.048014447,Campylobacteriose — eine zoonotische Infektionskrankheit,Lessons Learned – Outbreaks of COVID-19 in Nursing Homes
nreb22j4,0xcxvdf3,-0.048013035,"A critical mathematics perspective on reading data visualizations: reimagining through reformatting, reframing, and renarrating",An EUA for Casirivimab and Imdevimab for COVID-19
mxpdmrfu,ijtz50ut,-0.04800828,Digitalisierung - jetzt,Risk factors associated with disease progression in a cohort of patients infected with the 2019 novel coronavirus
3d56os6r,ruda60rn,-0.04800637,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.,Validating Habitual and Goal-Directed Decision-Making Performance Online in Healthy Older Adults
3d56os6r,8yfpln99,-0.04800207,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.,Introduction to International Students and COVID-19
ocwft85g,mxpdmrfu,-0.04798994,The macroeconomics of COVID-19: A two-sector interpretation,Digitalisierung - jetzt
8f5hxzce,j6nd02sj,-0.047982488,Acceptability of prophylactic treatment against COVID-19 by paramedics,پیشبینی رفتارهاي پیشگیرانه از کووید-19 بر اساس سازه هاي مدل اعتقاد بهداشتی (HBM): مطالعه مبتنی بر اینترنت در جمعیت استان مازندران
cudg7avh,3d56os6r,-0.04796829,"Quality and safety education for nurses: Making progress in patient safety, learning from COVID",hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.
avgbsw8t,0xcxvdf3,-0.047967605,Educating future doctors for uncertainty and complexity.,An EUA for Casirivimab and Imdevimab for COVID-19
zu4tikpu,b1zixcgy,-0.04796681,Exkursion in eine postagile Zukunft,Contents list including Graphcal Abstracts
mj491qxa,0xcxvdf3,-0.047964398,COVID-19: Planning and Postpandemic Partnerships,An EUA for Casirivimab and Imdevimab for COVID-19
mxpdmrfu,d5vmviai,-0.04796255,Digitalisierung - jetzt,COVID-19 and Heart: From Clinical Features to Pharmacological Implications
mxpdmrfu,tslsnzpo,-0.047956005,Digitalisierung - jetzt,"Developing countries, markets, and the coronavirus: two challenges"
r5myvtui,3d56os6r,-0.047955446,Harnessing Globalization: An Everlasting Challenge,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.
gsonpunw,aj4ci6pu,-0.047943857,Campylobacteriose — eine zoonotische Infektionskrankheit,Biosafety Guidelines for COVID-19 Specimens in Biobanks.
hz5ozj90,gsonpunw,-0.047941394,Critical tourism scholars: brokers of hope,Campylobacteriose — eine zoonotische Infektionskrankheit
jjdvtfy1,19cgdc9s,-0.047938403,Wieloukładowy zespół zapalny u dzieci a COVID-19,Examining the Current State of System Testing Methodologies in Quality Assurance
cfezo32i,mxpdmrfu,-0.04793461,Highlights from Recent Cancer Literature.,Digitalisierung - jetzt
0imnvsvh,mxpdmrfu,-0.047932915,"Public health initiatives from hospitalized patients with COVID-19, China",Digitalisierung - jetzt
foqsylx0,0xcxvdf3,-0.047929447,Psychological Affects Change Working Scenario of Human During COVID-19,An EUA for Casirivimab and Imdevimab for COVID-19
mkoakort,3d56os6r,-0.04792864,Critical terms in futures studies,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.
3d56os6r,aojw6mbi,-0.047926486,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.,Integrating Service Learning into a Neuropsychopharmacology Course.
33y9czkg,jjdvtfy1,-0.047924154,View Birdification in the Crowd: Ground-Plane Localization from Perceived Movements,Wieloukładowy zespół zapalny u dzieci a COVID-19
0xcxvdf3,c3j6dqjg,-0.047921784,An EUA for Casirivimab and Imdevimab for COVID-19,Upcoming events
mxpdmrfu,ij621evc,-0.0479167,Digitalisierung - jetzt,Anthropause Opportunities: Experimental Perturbation of Road Traffic and the Potential Effects on Wildlife
mxpdmrfu,rtjxzre1,-0.047913805,Digitalisierung - jetzt,Hematological and Serological Parameters for Detection of Covid-19
e04ftvwn,0xcxvdf3,-0.04791293,"Early tracheostomy: on the cutting edge, some benefit more than others",An EUA for Casirivimab and Imdevimab for COVID-19
mxpdmrfu,rtjl0qbp,-0.04790459,Digitalisierung - jetzt,Time to address the spatiotemporal uncertainties in COVID-19 research: Concerns and challenges
0kyud5m6,mxpdmrfu,-0.04790436,Vaccines against COVID-19: Issues to Consider,Digitalisierung - jetzt
z4blmcd0,nd04s2mc,-0.047894165,COVID-19 and VIH,ISBER in the Time of COVID.
6x9ii84j,z4blmcd0,-0.04789005,COVID-19: unprecedented but expected.,COVID-19 and VIH
p39nhonb,0xcxvdf3,-0.047888715,Critical Issues for COVID positive psychiatric patients in low- and middle-income countries,An EUA for Casirivimab and Imdevimab for COVID-19
gsonpunw,2whbn7cj,-0.047886774,Campylobacteriose — eine zoonotische Infektionskrankheit,The clinical characteristics and course of COVID-19 in hemodialysis patients
3d56os6r,ul7ajgce,-0.047885787,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.,One Piece to the Puzzle
cdqxgbk4,3d56os6r,-0.047879774,"Commentary: In the aftermath, what awaits us?",hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.
3d56os6r,ws7ft6xa,-0.047867004,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.,Providing beds for children.
3d56os6r,69d22l7l,-0.047859408,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.,#Cardioonc: Are We Reaching Across the Digital Aisle?
kncor92k,pbaaxjcx,-0.047849305,COVID-19 Pandemisinin Gölgesinde Íhracat Íklimi Endeksi: Íhracat Íçin Güvenilir Bir Gösterge Mi?,Resilience.
3d56os6r,d8t13r9b,-0.047848113,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.,A Missed Opportunity: Advance Care Planning Documentation in Patients with COVID-19 (W205C)
jjdvtfy1,0dac26xk,-0.047845382,Wieloukładowy zespół zapalny u dzieci a COVID-19,Chapter 12 Coronaviridae
gsonpunw,n6vljy5l,-0.04783858,Campylobacteriose — eine zoonotische Infektionskrankheit,Industry Updates
3d56os6r,5wd3ujhh,-0.04782423,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.,Parents on the front lines of COVID-19 face tough choices.
mniaeoop,jjdvtfy1,-0.04782419,I am having trouble keeping up with virtual teaching activities: Reflections in the COVID-19 era,Wieloukładowy zespół zapalny u dzieci a COVID-19
rehd13dm,3d56os6r,-0.047820285,Perspectives on team communication challenges in caring for children with medical complexity,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.
sm4twpwm,mxpdmrfu,-0.047808412,COVID-19 Infection and Circulating Microparticles—Reviewing Evidence as Microthrombogenic Risk Factor for Cerebral Small Vessel Disease,Digitalisierung - jetzt
rytv695f,mxpdmrfu,-0.047797803,Observations on disinfectant performance,Digitalisierung - jetzt
3d56os6r,13ujqjal,-0.047796257,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.,Learning behaviour in an extraordinary situation
mxpdmrfu,9dfue1ft,-0.047792763,Digitalisierung - jetzt,Public relations and customer service: Employer perspectives of social media proficiency
zu4tikpu,ffn1lj7r,-0.047792528,Exkursion in eine postagile Zukunft,Thanks to Reviewers.
pgs3onmy,mxpdmrfu,-0.04778777,COVID patients encountered by a general surgeon- 6 unique scenarios,Digitalisierung - jetzt
1zj0rbwv,0xcxvdf3,-0.047784165,Finding and Creating Spaces of Innovation,An EUA for Casirivimab and Imdevimab for COVID-19
mxpdmrfu,hgituc2j,-0.047773927,Digitalisierung - jetzt,Telemedicine Treatment and Care for Patients with Intellectual Disability
ahh3aix7,mxpdmrfu,-0.047772374,Attitudes of physicians towards COVID‐19 vaccines and reasons of vaccine hesitancy in Turkey,Digitalisierung - jetzt
mxpdmrfu,kgh6m1g2,-0.047767997,Digitalisierung - jetzt,Implementing the SNIS recommendations for neurointerventional emergent care in the setting of COVID-19: impact on stroke metrics and patient outcomes
0xcxvdf3,qcheze80,-0.047764726,An EUA for Casirivimab and Imdevimab for COVID-19,What's in a Story? Looking Back to Move Forward.
uf4r5hq9,mxpdmrfu,-0.047759194,The importance of physical examination in primary health care provided by NPHW is being threatened in COVID19 times,Digitalisierung - jetzt
0xcxvdf3,juuompm0,-0.04774427,An EUA for Casirivimab and Imdevimab for COVID-19,The role of homelessness community based organizations during COVID‐19
78884fmc,mxpdmrfu,-0.047733366,External validation of risk scores to predict in-hospital mortality in patients hospitalized due to coronavirus disease 2019.,Digitalisierung - jetzt
mxpdmrfu,nv013wx9,-0.047733366,Digitalisierung - jetzt,External validation of risk scores to predict in-hospital mortality in patients hospitalized due to coronavirus disease 2019
0xcxvdf3,exj3ox74,-0.047732398,An EUA for Casirivimab and Imdevimab for COVID-19,COVID-19: planning for the aftermath to manage the aftershocks.
awanrm9u,tnmk3zpf,-0.047728684,Respiratory Pathogens,CAPNETZ fokussiert auf COVID-19
wt0uykcw,nno1jdc4,-0.047719885,People and Knowledge,Multiorganinfektionen — komplexe klinisch-infektiologische Krankheiten
9m4iqecw,0xcxvdf3,-0.047707252,Caregiver wellbeing during Covid-19: does being hopeful play a role?,An EUA for Casirivimab and Imdevimab for COVID-19
ly04818r,mxpdmrfu,-0.047692694,Nephrology Workforce and Education in Conflict Zones,Digitalisierung - jetzt
0xcxvdf3,doh7mv4u,-0.04768972,An EUA for Casirivimab and Imdevimab for COVID-19,Psychological Well-Being Sustainable during Entrepreneurial Process—The Moderating Role of Entrepreneurial Creativity
k73svjhp,jjdvtfy1,-0.04768853,Round-up of GHSA Steering Group and Action Packages in 2015,Wieloukładowy zespół zapalny u dzieci a COVID-19
p01yq5t9,zu4tikpu,-0.047687564,Chiroptera (Bats),Exkursion in eine postagile Zukunft
mxpdmrfu,pkem0qp3,-0.047682986,Digitalisierung - jetzt,Therapeutic conflict in patients with COVID-19 and glaucoma
4sr4dzc8,0xcxvdf3,-0.047681883,With Great Power Comes Great Responsibility.,An EUA for Casirivimab and Imdevimab for COVID-19
0xcxvdf3,yqh8pqja,-0.047671877,An EUA for Casirivimab and Imdevimab for COVID-19,Nkengasong tipped to lead PEPFAR.
l960ka7i,0xcxvdf3,-0.04767187,Conclusion,An EUA for Casirivimab and Imdevimab for COVID-19
ncgoknh8,0xcxvdf3,-0.04767187,Conclusion,An EUA for Casirivimab and Imdevimab for COVID-19
qkilkr9b,0xcxvdf3,-0.04767187,Conclusion,An EUA for Casirivimab and Imdevimab for COVID-19
0xcxvdf3,cjm823cm,-0.047671854,An EUA for Casirivimab and Imdevimab for COVID-19,Conclusion
mxpdmrfu,xmibynr8,-0.047670912,Digitalisierung - jetzt,School Libraries and COVID-19
jhe58xuo,0xcxvdf3,-0.04766636,Accelerating Real-Time Applications with Predictable Work-Stealing,An EUA for Casirivimab and Imdevimab for COVID-19
ma4dd8ja,3cectvkf,-0.047657344,Untouched,Beroepsziekten in cijfers 2020
mxpdmrfu,j8cwz2w1,-0.04765481,Digitalisierung - jetzt,Examining Gifted Students' Evaluations of Their Education Programs in Terms of Their Project Production and Management
2w71or19,3d56os6r,-0.04765042,Future Outlook,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.
9fjb5ghc,mxpdmrfu,-0.0476499,Injury Rates in Major League Baseball During the 2020 COVID-19 Season,Digitalisierung - jetzt
mxpdmrfu,ujijpuaa,-0.0476499,Digitalisierung - jetzt,Injury Rates in Major League Baseball During the 2020 COVID-19 Season
rnmvm6yu,0xcxvdf3,-0.047647476,Applicability of MuLBSTA scoring system as diagnostic and prognostic role in early warning of severe COVID-19,An EUA for Casirivimab and Imdevimab for COVID-19
gsonpunw,a2eili85,-0.047643732,Campylobacteriose — eine zoonotische Infektionskrankheit,Investor Attention in Cryptocurrency Markets
jtj12571,mxpdmrfu,-0.047635682,"Trends in Injuries, Illnesses, and Policies in Canadian Healthcare Workplaces",Digitalisierung - jetzt
mxpdmrfu,31d51d9o,-0.04762847,Digitalisierung - jetzt,Tracing of COVID-19 patients by telemedicine with telemonitoring
3d56os6r,9i0rzu09,-0.04762775,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.,Counting Risk Increments to Make Decisions During an Epidemic
gsonpunw,5nced1g2,-0.0476204,Campylobacteriose — eine zoonotische Infektionskrankheit,Genetics hits the headlines
9qfbb16o,mxpdmrfu,-0.04761111,Telehealth Training Is Essential to Care for Underserved Populations: a Medical Student Perspective,Digitalisierung - jetzt
nno1jdc4,zv4sn7c0,-0.047608666,Multiorganinfektionen — komplexe klinisch-infektiologische Krankheiten,Noted
mxpdmrfu,wukkbpbc,-0.04760836,Digitalisierung - jetzt,Coronavirus and COVID-19 disease in aquatic animals’ aspects
mxpdmrfu,ug2qcino,-0.04760198,Digitalisierung - jetzt,"Presentation, Management and Outcomes of COVID-19 Patients with Sickle Cell Disease"
gsonpunw,y9qihjl9,-0.04759213,Campylobacteriose — eine zoonotische Infektionskrankheit,"Arrhythmic Complications of Patients Hospitalized With COVID-19: Incidence, Risk Factors, and Outcomes"
3ajdbhur,jjdvtfy1,-0.047588862,Forging the International Movement for Achieving Justice for All (preprint),Wieloukładowy zespół zapalny u dzieci a COVID-19
z76wnv1s,mxpdmrfu,-0.04758457,Health disparities: Intracellular consequences of social determinants of health.,Digitalisierung - jetzt
mxpdmrfu,jf20vggu,-0.047573704,Digitalisierung - jetzt,"Characteristics, therapeutic modalities and outcomes of COVID-19 ventilated patients in a tertiary care hospital in counter-insurgency zone: Our experience"
mxpdmrfu,qz7t8xfp,-0.047568556,Digitalisierung - jetzt,"The Interplay of COVID 19, Remote Contact, and Race as Risk Factors for Depression"
3d56os6r,mgoyfzr4,-0.047566064,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.,Telemedicine in Neurosurgery: Lessons Learned from a Systematic Review of the Literature for the COVID-19 Era and Beyond
vcwhek6g,mxpdmrfu,-0.04756136,"Deaths in critical care and hospice-prevalence, trends, influences: a national decedent cohort study.",Digitalisierung - jetzt
zolz5rj8,mxpdmrfu,-0.047554195,Health insurance coverage and sources of advice in entrepreneurship: Gender differences,Digitalisierung - jetzt
l663dlrg,mxpdmrfu,-0.047550246,Frontline health-care workers in combating the covid-19: Respect and reflect,Digitalisierung - jetzt
xuvcrvo2,mxpdmrfu,-0.04753939,The Various Faces of Hyperthyroidism,Digitalisierung - jetzt
mxpdmrfu,29fpm9wx,-0.047537077,Digitalisierung - jetzt,Subclinical hypoxemia in COVID-19 patients: Physiological rationale and management in neurotrauma patients
6hnzbfms,j6nd02sj,-0.047536615,COVID-19: The Vital Sign,پیشبینی رفتارهاي پیشگیرانه از کووید-19 بر اساس سازه هاي مدل اعتقاد بهداشتی (HBM): مطالعه مبتنی بر اینترنت در جمعیت استان مازندران
0zkc5w74,0xcxvdf3,-0.04753477,Multiple parameters required for diagnosis of COVID-19 in clinical practice,An EUA for Casirivimab and Imdevimab for COVID-19
28ttfdbv,3d56os6r,-0.047521126,"Review colleagues’ insights, guidance for managing impact of COVID‐19 crisis",hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.
gsonpunw,xj1ly4km,-0.047519863,Campylobacteriose — eine zoonotische Infektionskrankheit,Staff wellbeing in times of COVID-19
mxpdmrfu,d9hxar6e,-0.047515154,Digitalisierung - jetzt,Association of Social and Behavioral Risk Factors With Mortality Among US Veterans With COVID-19
mxpdmrfu,p9xhd52i,-0.047510974,Digitalisierung - jetzt,Telehealth Benefits and Barriers
mxpdmrfu,09h0bwik,-0.04750925,Digitalisierung - jetzt,Telehealth and telecommunication in nursing homes during COVID-19 antiepidemic measures in the Netherlands
xu10xcnj,jjdvtfy1,-0.047498457,Turn it up to 11,Wieloukładowy zespół zapalny u dzieci a COVID-19
mxpdmrfu,ab2b4ba9,-0.047480457,Digitalisierung - jetzt,The risk of future waves of COVID-19: Modeling and data analysis
wpno20bo,mxpdmrfu,-0.04748045,Immigrants and Immunizations,Digitalisierung - jetzt
7jxbex32,0xcxvdf3,-0.047457848,Making Interviews Meaningful,An EUA for Casirivimab and Imdevimab for COVID-19
mxpdmrfu,mf2y8lxw,-0.047407005,Digitalisierung - jetzt,SNMMI COVID-19 Task Force Surveys.
nno1jdc4,h1sspo06,-0.047401406,Multiorganinfektionen — komplexe klinisch-infektiologische Krankheiten,[Two years of Covid].
nno1jdc4,00wp938z,-0.047401406,Multiorganinfektionen — komplexe klinisch-infektiologische Krankheiten,COVID‐19 — Two years in
mkuf81k1,3d56os6r,-0.04739812,Consent for covid-19 vaccination in children,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e. V.
wg1wjr1s,tnmk3zpf,-0.047395512,Clinical features of 17 patients with 2019-nCoV.,CAPNETZ fokussiert auf COVID-19
