cord_uid_a,cord_uid_b,similarity,title_a,title_b
8caw5i73,3x98gte6,0.9886763,Reply to Dutheil et al.,"Reply to Flannery, et al"
84xhzqhf,3x98gte6,0.9886763,"Reply to Darcis, et al.","Reply to Flannery, et al"
xw0lvtvc,3x98gte6,0.9886763,Reply to Marcialis et al,"Reply to Flannery, et al"
o5p8ynl9,e0j8ggjs,0.9886718,Reply to Nannini and to Lipworth et al.,Reply to A. Greenberg et al
fasl75a7,e0j8ggjs,0.9886718,Reply to S. Boutayeb et al,Reply to A. Greenberg et al
e0j8ggjs,8caw5i73,0.9886718,Reply to A. Greenberg et al,Reply to Dutheil et al.
e0j8ggjs,84xhzqhf,0.9886718,Reply to A. Greenberg et al,"Reply to Darcis, et al."
e0j8ggjs,xw0lvtvc,0.9886718,Reply to A. Greenberg et al,Reply to Marcialis et al
z1a5t93g,f4sd7vbi,0.98864055,"Update Alert: Use of N95, Surgical, or Cloth Masks to Prevent COVID-19 in Health Care and Community Settings: Living Practice Points From the American College of Physicians (Version 1)","Use of N95, Surgical, and Cloth Masks to Prevent COVID-19 in Health Care and Community Settings: Living Practice Points From the American College of Physicians (Version 1)"
w3d1opxa,yolhe1ti,0.9885972,Pulmonary imaging in coronavirus disease 2019 (COVID-19): a series of 140 Latin American children,Pulmonary Imaging Findings in Coronavirus Disease 2019 (COVID-19): A Series of 140 Latin American Children
jq7la3hj,1st0fn5f,0.9884037,"COVID-19, Australia: Epidemiology Report 23 (Fortnightly reporting period ending 16 August 2020).",COVID-19 Australia: Epidemiology Report 33 Fortnightly reporting period ending 17 January 2021
rx17g9ko,1vbc8a1q,0.9883649,Yeast-expressed SARS-CoV recombinant receptor-binding domain (RBD219-N1) formulated with aluminum hydroxide induces protective immunity and reduces immune enhancement,Yeast-Expressed SARS-CoV Recombinant Receptor-Binding Domain (RBD219-N1) Formulated with Alum Induces Protective Immunity and Reduces Immune Enhancement
9e2n574s,qggh9yhm,0.98835355,The Role of Procalcitonin in Predicting Risk of Mechanical Ventilation and Mortality among moderate to Severe COVID-19 Patients (preprint),The role of procalcitonin in predicting risk of mechanical ventilation and mortality among moderate to severe COVID-19 patients
ycxh2sdc,dq6ch5rc,0.9883353,A vaccine targeting the RBD of the S protein of SARS-CoV-2 induces protective immunity,Publisher Correction: A vaccine targeting the RBD of the S protein of SARS-CoV-2 induces protective immunity
4o6a0alq,uwpt12kk,0.98820853,Screening of SARS-CoV-2 Antivirals Through a Cell-Based RNA-Dependent RNA Polymerase (RdRp) Reporter Assay,A cell-based assay to discover inhibitors of SARS-CoV-2 RNA dependent RNA polymerase
sgbxfe0a,xhvgbbnt,0.98816055,Diarrhea and altered inflammatory cytokine pattern in severe coronavirus disease 2019: Impact on disease course and in-hospital mortality,Diarrhea and altered inflammatory cytokine pattern in severe COVID-19: impact on disease course and in-hospital mortality
6hred82i,ntas1er7,0.9881498,La Promoción de la Salud en el contexto de la Pandemia de COVID 19,Repercusiones de la pandemia de la COVID-19 en la salud mental de la población general. Reflexiones y propuestas
qjzrw30j,tiofwfem,0.9881252,Multiple drugs: Lack of efficacy and off label use: case report,Multiple drugs: Various toxicities with lack of efficacy and off label use: case report
tiofwfem,gxao3yjb,0.9881252,Multiple drugs: Various toxicities with lack of efficacy and off label use: case report,Multiple drugs: Lack of efficacy and off label use: case report
fqy82zqd,x1d69dwx,0.98809546,Medicina Nuclear en la pandemia por COVID-19(),Medicina Nuclear en la pandemia por Covid-19./ Medicina Nuclear en la pandemia por Covid-19./ Nuclear Medicine in the Covid-19 pandemic
z2gqumkj,21vgp3bk,0.9880487,Persistence of robust humoral immune response in COVID-19 convalescent individuals over 12 months after infection,Persistence of robust humoral immune response in COVID-19 convalescent individuals over twelve months after infection
gga8xmja,d9jljo16,0.98800683,Reporte de situacion COVID-19 Colombia No. 127: 24 de agosto de 2020,Reporte de situacion COVID-19 Colombia No. 170: 29 de octubre 2020
vjjuz1bt,w64defki,0.98798877,Seven days in medicine: 9-15 September 2020,Seven days in medicine: 13-19 October 2021.
vjjuz1bt,3wbcx0zo,0.98798877,Seven days in medicine: 9-15 September 2020,Seven days in medicine: 7-13 October 2020.
0citfrzv,2hmqmgs0,0.98795885,Heparin/tozinameran: Lack of efficacy: 2 case reports,Heparin: Lack of efficacy: case report
3kfrp998,ihwigcfa,0.98795646,Correction to: Virtual visits for chronic neurologic disorders during COVID-19 pandemic,Virtual visits for chronic neurologic disorders during COVID-19 pandemic
o22i1lbv,9ey06ycw,0.98795086,Co-morbidity and blood group type risk in coronavirus disease 2019 patients: A case & ndash;control study,Co-morbidity and blood group type risk in coronavirus disease 2019 patients: a case–control study
nmy0lkz8,lfgo60mc,0.987923,Empagliflozin/linagliptin: Euglycaemic diabetic ketoacidosis: case report,Empagliflozin: Euglycaemic diabetic ketoacidosis: case report
43j7e5zu,bn8utztc,0.98792046,Estimation of the number of preventable COVID-19 deaths in relation to the restrictive measures adopted in Europe.,Estimation of the number of preventable COVID-19 deaths in relation to the restrictive measures adopted in America
0mgjt3is,sxcexyq1,0.9879192,"Efectividad de la acupuntura y la auriculoterapia para reducir el nivel de depresión, ansiedad y estrés en personal sanitario de urgencias durante la pandemia de COVID-19",Posicionamiento de la Sociedad Latinoamericana de Disfagia para el manejo de la disfagia orofaríngea y esofágica durante la pandemia COVID-19
ij2sb8pw,od9skau6,0.9878187,Biorepositories (biobanks) of human body fluids and materials as archives for tracing early infections of COVID-19,Biorepositories (biobanks) of Human Body Fluids and Materials as Archives for Tracing Early Infections of COVID-19 (preprint)
dzkd8toi,x5lhxs02,0.9877293,Potential global impacts of alternative dosing regimen and rollout options for the ChAdOx1 nCoV-19 vaccine,An analysis of the potential global impact of dosing regimen and rollout options for the ChAdOx1 nCoV-19 vaccine
l6tmyaxx,mdkl6jzf,0.9877127,Intoxicaciones atendidas en urgencias durante el confinamiento por la pandemia del COVID-19./ Intoxicaciones atendidas en urgencias durante el confinamiento por la pandemia del COVID-19./ Emergency-department-treated poisonings during home confinement for the COVID-19 pandemic,Emergency-department-treated poisonings during home confinement for the COVID-19 pandemic/ Intoxicaciones atendidas en urgencias durante el confinamiento por la pandemia del COVID-19
c0ilb2hb,cov03gld,0.98768544,Multisystem inflammatory syndrome in children (MIS-C): report of the clinical and epidemiological characteristics of cases in Santiago de Chile during the SARS-CoV-2 pandemic. (Special Issue: Coronavirus (COVID-19) collection.),Multisystem inflammatory syndrome in children (MIS-C): Report of the clinical and epidemiological characteristics of cases in Santiago de Chile during the SARS-CoV-2 pandemic
ntas1er7,bzuy7j5e,0.98766166,Repercusiones de la pandemia de la COVID-19 en la salud mental de la población general. Reflexiones y propuestas,Tratamiento de la información local en tiempos de Covid-19 y la percepción de la audiencia
s2nulw2r,nlkdslj8,0.9876158,Dexamethasone/methylprednisolone: Off label use and lack of efficacy: case report,Apixaban/dexamethasone/remdesivir: Off-label use and lack of efficacy: case report
uag8kgjv,pbjelme0,0.9875984,Impacto de la enfermedad cardiovascular en la gravedad de la infección por SARS-CoV-2,Utilidad de la prueba de reacción en cadena de la polimerasa preoperatoria durante la pandemia por SARS-CoV-2: el desafío de la incidencia cambiante
wni2bxf1,6seb6bkf,0.987581,Efficacy of the BNT162b2 mRNA COVID-19 Vaccine in Patients with Chronic Lymphocytic Leukemia,Safety and efficacy of the BNT162b mRNA COVID-19 vaccine in patients with chronic lymphocytic leukemia
t9jhxkoq,9lt9ismm,0.9874998,The COVID-19 pandemic and its impact on mental health,Did the COVID-19 pandemic impact population’s mental health?
1r6shhz1,ajlpb9li,0.9874988,"Response to Commentary on ""The neuroinvasive potential of SARS-CoV-2 may play a role in the respiratory failure of COVID-19 patients""",The neuroinvasive potential of SARS‐CoV2 may play a role in the respiratory failure of COVID‐19 patients
v2o4kihx,0kzw7krh,0.9874928,Informe diário de evidências COVID-19: busca realizada entre 1 e 4 de maio de 2020,Informe diário de evidências COVID-19: busca realizada em 29 de maio de 2020
v2o4kihx,91lhsjgl,0.9874928,Informe diário de evidências COVID-19: busca realizada entre 1 e 4 de maio de 2020,Informe diário de evidências COVID-19: busca realizada em 14 de maio de 2020
v2o4kihx,l1vdefkx,0.9874928,Informe diário de evidências COVID-19: busca realizada entre 1 e 4 de maio de 2020,Informe diário de evidências COVID-19: busca realizada em 25 de maio de 2020
rheq3xes,m63uomtl,0.9874856,The Spike Glycoprotein of SARS-CoV-2 Binds to β1 Integrins Expressed on the Surface of Lung Epithelial Cells,The Spike Glycoprotein of SARS-CoV-2 Binds to beta1 Integrins Expressed on the Surface of Lung Epithelial Cells
ghs5ka3g,m63uomtl,0.9874856,The Spike Glycoprotein of SARS-CoV-2 Binds to ß1 Integrins Expressed on the Surface of Lung Epithelial Cells,The Spike Glycoprotein of SARS-CoV-2 Binds to beta1 Integrins Expressed on the Surface of Lung Epithelial Cells
zb6jmm78,u4js98ul,0.9874624,What Is the Impact of the COVID-19 Pandemic on Quality of Life and Other Patient-reported Outcomes? An Analysis of the Hand-Wrist Study Cohort,CORR Insights R: What is the Impact of the COVID-19 Pandemic on Quality of Life and Other Patient-reported Outcomes? An Analysis of the Hand-Wrist Study Cohort
vjjuz1bt,7qv6esxb,0.9874602,Seven days in medicine: 9-15 September 2020,Seven days in medicine: 17-23 February 2021.
2vu4i8mo,ntas1er7,0.98744714,Promoviendo la investigación en estudiantes de medicina durante la pandemia de la covid-19: Escuela de jóvenes investigadores,Repercusiones de la pandemia de la COVID-19 en la salud mental de la población general. Reflexiones y propuestas
d8loos2a,ohyfns2m,0.9873219,Manejo de vía aérea en pacientes COVID-19: una encuesta sobre la experiencia de 1125 médicos en España,Impacto de la pandemia sobre la actividad quirúrgica en cáncer colorrectal en España. Resultados de una encuesta nacional
jpde0dxa,fxg27wwb,0.98726916,Antibacterials/dexamethasone/remdesivir: Lack of efficacy: case report,Antituberculars/dexamethasone: Lack of efficacy: case report
s2nulw2r,81g3fcrc,0.98726016,Dexamethasone/methylprednisolone: Off label use and lack of efficacy: case report,Moxifloxacin/umifenovir: Lack of efficacy following off-label use: case report
mfjapq76,flr24uoe,0.98724985,Impact of the COVID-19 Pandemic on the Mental Health of Healthcare Workers,From the EditorThe effect of the COVID-19 pandemic on healthcare workers' mental health
or8aspyc,yjga6jhe,0.98702383,Do COVID‐19 control guidelines for Long‐term care facilities include oral health care orientations?,Do COVID-19 Control Guidelines for Long-Term Care Facilities Include Oral Healthcare Orientations?
v66aubx1,1jou6syq,0.9869894,Enfermería y COVID-19: reconocimiento de la profesión en tiempos de adversidad,Evolución e impacto de la infodemia en la población infantil en tiempos de COVID-19
pia8q5w9,xu1n8cs4,0.9868852,The molecular basis for SARS-CoV-2 recognized by dog ACE2,The molecular basis for SARS-CoV-2 binding to dog ACE2
81g3fcrc,cqk17ekd,0.98682886,Moxifloxacin/umifenovir: Lack of efficacy following off-label use: case report,Cefuroxime/oseltamivir: Lack of efficacy following off label use: case report
oxwi46f8,yk6dn1yf,0.9867594,The Italian USL Toscana Centro model of a vascular hub responding to the COVID-19 emergency,Creation of a vascular surgical Hub responding to the COVID-19 emergency: the italian USL Toscana Centro model
tiofwfem,czfmyvhc,0.98674923,Multiple drugs: Various toxicities with lack of efficacy and off label use: case report,"Multiple drugs: Geotrichum infection, off label use and lack of efficacy: case report"
3rwlpmpa,us14fc0j,0.986707,Personalizing Invasive Mechanical Ventilation Strategies in Coronavirus Disease 2019 (COVID-19)-Associated Lung Injury: The Utility of Lung Ultrasound,Personalizing Invasive Mechanical Ventilation Strategies in COVID-19-associated lung injury: the Utility of Lung Ultrasound
v8iw2u63,9v16940w,0.98668766,Prevalence of SARS-CoV-2 infection and risk factors in health care workers,Risk factors for SARS-CoV-2 infection among health care workers
72z9o1i5,f2iuy9e1,0.9866618,Correction to: Calling for an exponential escalation scheme in vaccine development for COVID-19,Calling for an exponential escalation scheme in vaccine development for COVID-19
fl9jqhku,nlkdslj8,0.9866595,Dexamethasone/tocilizumab: Off-label-use and lack of efficacy: case report,Apixaban/dexamethasone/remdesivir: Off-label use and lack of efficacy: case report
nlkdslj8,qxd4vc7q,0.9866595,Apixaban/dexamethasone/remdesivir: Off-label use and lack of efficacy: case report,Dexamethasone/remdesivir/tocilizumab: Lack of efficacy and off label use: case report
91ufwagb,khofr89q,0.9866517,Commentary in response to 'Impact of the COVID-19 pandemic on the process and outcome of thrombectomy for acute ischemic stroke'.,Impact of the COVID-19 pandemic on the process and outcome of thrombectomy for acute ischemic stroke
yepa3aoi,ewp7kqe9,0.98662674,Author Correction: Evidence for SARS-CoV-2 related coronaviruses circulating in bats and pangolins in Southeast Asia,Evidence for SARS-CoV-2 related coronaviruses circulating in bats and pangolins in Southeast Asia
4irqx51b,y55xpkvz,0.98662287,The Diversification Benefits of Cryptocurrency Asset Categories and Estimation Risk: Pre and Post COVID-19 (preprint),The diversification benefits of cryptocurrency asset categories and estimation risk: pre and post Covid-19
r3gf6tg3,7sho5tz8,0.9866118,The emerging SARS-CoV-2 variants of concern,The Emerging Concern and Interest SARS-CoV-2 Variants
2vu4i8mo,s9hvv98n,0.9865939,Promoviendo la investigación en estudiantes de medicina durante la pandemia de la covid-19: Escuela de jóvenes investigadores,Perspectiva de los estudiantes de Enfermería sobre la transformación de la Atención Primaria durante la pandemia de COVID-19: estudio cualitativo mediante fotoelicitación
s8470aq2,33xqvs0t,0.9865345,Transanal total mesorectal excision in rectal cancer: short-term outcomes in comparison with laparoscopic surgery.,Short-term outcomes after transanal and laparoscopic total mesorectal excision for rectal cancer.
86xbkue7,k0t99bhg,0.98651266,"Development of Escape COVID-19, a Serious Game Designed to Promote Safe Behaviors Among Healthcare Workers During the COVID-19 Pandemic",A Serious Game Designed to Promote Safe Behaviors Among Health Care Workers During the COVID-19 Pandemic: Development of “Escape COVID-19”
86xbkue7,hn22ubei,0.98651266,"Development of Escape COVID-19, a Serious Game Designed to Promote Safe Behaviors Among Healthcare Workers During the COVID-19 Pandemic","A Serious Game Designed to Promote Safe Behaviors Among Health Care Workers During the COVID-19 Pandemic: Development of ""Escape COVID-19"""
nfa5gbpi,9smwuwkn,0.98646295,Methylprednisolone: Lack of efficacy: case report,Methotrexate: Lack of efficacy: case report
9smwuwkn,7z3jvr4h,0.98646295,Methotrexate: Lack of efficacy: case report,Methylprednisolone: Lack of efficacy: case report
d9jljo16,g9g3x7q6,0.98643374,Reporte de situacion COVID-19 Colombia No. 170: 29 de octubre 2020,Reporte de situacion COVID-19 Colombia No 95: 03 de julio de 2020
eblosx3v,x7oy8oro,0.98635656,Preclinical and clinical validation of a novel injected molded swab for molecular assay detection of SARS-CoV-2 virus,Preclinical Validation of a Novel Injection-Molded Swab for the Molecular Assay Detection of SARS-CoV-2
ojld555l,83m9supl,0.98634654,Quantitative evaluation of COVID-19 pneumonia severity by CT pneumonia analysis algorithm using deep learning technology and blood test results,Letter to the Editor: Quantitative evaluation of COVID-19 pneumonia severity by CT pneumonia analysis algorithm using deep learning technology and blood test results
83m9supl,80xmj31b,0.98634654,Letter to the Editor: Quantitative evaluation of COVID-19 pneumonia severity by CT pneumonia analysis algorithm using deep learning technology and blood test results,Quantitative evaluation of COVID-19 pneumonia severity by CT pneumonia analysis algorithm using deep learning technology and blood test results
iqwn2g75,4h45utjv,0.98634243,Ventilatory support in children with pediatric acute respiratory distress syndrome: proceedings from the Pediatric Acute Lung Injury Consensus Conference.,Pulmonary specific ancillary treatment for pediatric acute respiratory distress syndrome: proceedings from the Pediatric Acute Lung Injury Consensus Conference.
608qex0d,e5u08gnf,0.9862629,Asymptomatic coronavirus infection: MERS-CoV and SARS-CoV-2 (COVID-19),"Diabetes and coronavirus infections (SARS-CoV, MERS-CoV, and SARS-CoV-2)"
8ju469ik,9v16940w,0.9862611,Risk Factors Associated With SARS-CoV-2 Seropositivity Among US Health Care Personnel,Risk factors for SARS-CoV-2 infection among health care workers
6uehjfwd,2l13hp29,0.98622954,Ações federais para apoio e fortalecimento local no combate ao COVID-19: a Atenção Primária à Saúde (APS) no assento do condutor,Ações federais para apoio e fortalecimento local no combate ao COVID-19: a atenção primária à saúde (APS) no assento do condutor (preprint)/ pt
s6wnf3c3,7uz9nptg,0.9860473,La Inteligencia Artificial en el control de la COVID-19,El apoyo de la endoscopia nasal posterior en la obtención de hisopado nasofaríngeo durante la COVID-19
3dk5lgvy,d5whvaua,0.9860373,COVD-06. BRAIN TUMOURS AND COVID-19: THE PATIENT AND CAREGIVER EXPERIENCE,Brain tumors and COVID-19: the patient and caregiver experience
kyg0ft4r,dqiexoue,0.9859822,"The Advisory Committee on Immunization Practices’ Interim Recommendation for Use of Pfizer-BioNTech COVID-19 Vaccine in Adolescents Aged 12–15 Years — United States, May 2021","Use of Pfizer-BioNTech COVID-19 Vaccine in Persons Aged ≥16 Years: Recommendations of the Advisory Committee on Immunization Practices — United States, September 2021"
dvh2wnwj,5ref1mvy,0.98596495,Comment on: Frequency of face touching with and without a mask in pediatric hematology/oncology health care professionals: For application to the COVID‐19 pandemic,Frequency of face touching with and without a mask in pediatric hematology/oncology health care professionals
0oladx6l,r5keauym,0.9859454,"Study on the COVID-19 infection status, prevention and control strategies among entry people in Shenzhen","Study on the COVID-19 infection status, prevention and control strategies among people entering Shenzhen"
yeujvsnm,uby16n0c,0.9859403,Norepinephrine: Lack of efficacy: 3 case reports,Norepinephrine: Lack of efficacy: case report
cnx77eit,ehr1mj5c,0.9859124,Methylene Blue has a potent antiviral activity against SARS-CoV-2 and H1N1 influenza virus in the absence of UV-activation in vitro,Methylene Blue has a potent antiviral activity against SARS-CoV-2 in the absence of UV-activation in vitro
jl11hdd5,30tpfjeo,0.9859123,Unexpected Decrease in Shunt Surgeries Performed during the Shelter-in-Place Period of the COVID-19 Pandemic,Letter: Unexpected Decrease in Shunt Surgeries Performed During the Shelter-in-Place Period of the COVID-19 Pandemic
9smwuwkn,fxg27wwb,0.98589313,Methotrexate: Lack of efficacy: case report,Antituberculars/dexamethasone: Lack of efficacy: case report
f00zqcx4,hagb4uyk,0.98586684,Care of people with epilepsy in rural medical centre of developing countries with limited resources: During the COVID-19 pandemic,Care of people with epilepsy in rural medical centre of developing countries with limited resources: during the COVID-19 pandemic. (COVID-19 special issue.)
qjzrw30j,nmm8do35,0.98584175,Multiple drugs: Lack of efficacy and off label use: case report,Multiple drugs: Various toxicities following off-label use and lack-of-efficacy: case report
nmm8do35,gxao3yjb,0.98584175,Multiple drugs: Various toxicities following off-label use and lack-of-efficacy: case report,Multiple drugs: Lack of efficacy and off label use: case report
ykxr9q1j,jdtkywer,0.9857789,Indicators for Risk of Airborne Transmission in Shared Indoor Environments and their application to COVID-19 Outbreaks,Correction to Practical Indicators for Risk of Airborne Transmission in Shared Indoor Environments and Their Application to COVID-19 Outbreaks
o8bqldiq,tqb6usi0,0.9857643,Correction to Lancet Infect Dis 2020; published online Dec 17. https://doi.org/10.1016/S1473-3099(20)30943-9,Correction to Lancet Infect Dis 2020; published online Oct 19. https://doi.org/10.1016/S1473-3099(20)30769-6
0ftn13we,schyloi4,0.98575366,"Recomendaciones sobre el uso de mascarillas en el contexto de la COVID-19: orientaciones provisionales, 6 de abril de 2020","Recomendación sobre el uso de ivermectina para el tratamiento de la COVID-19, 22 de junio del 2020"
0ubgd5q0,ruv4ikka,0.9856918,SARS-CoV-2 detection by a clinical diagnostic RT-LAMP assay,Development of a RT-LAMP assay for detection of SARS-CoV-2
ikly4nul,c9vu8ako,0.98568743,Chronic obstructive pulmonary disease,The Chronic Obstructive Pulmonary Disease Exacerbation
3xf8qcsp,kx9lxqgz,0.98563725,Persistent symptoms in hospitalized patients recovering from COVID-19 in Denmark,Persistent Symptoms in Patients Recovering From COVID-19 in Denmark
b03mm1rv,ygaztuby,0.98561233,"Infectivity, susceptibility, and risk factors associated with SARS-CoV-2 transmission under intensive contact tracing in Hunan, China","Author Correction: Infectivity, susceptibility, and risk factors associated with SARS-CoV-2 transmission under intensive contact tracing in Hunan, China (Nature Communications, (2021), 12, 1, (1533), 10.1038/s41467-021-21710-6)"
v2o4kihx,zhkkdvrw,0.98555315,Informe diário de evidências COVID-19: busca realizada entre 1 e 4 de maio de 2020,Informe diário de evidências COVID-19: busca realizada em 16 de junho de 2020
v2o4kihx,02jhf9aj,0.98555315,Informe diário de evidências COVID-19: busca realizada entre 1 e 4 de maio de 2020,Informe diário de evidências COVID-19: busca realizada em 17 de junho de 2020
hmlsc44l,i66agwma,0.98550576,The Structural Differences between SARS-CoV-2 and SARS-CoV-1 Spike Proteins,Critical Differences between the Binding Features of the Spike Proteins of SARS-CoV-2 and SARS-CoV
9np1tduw,gonu3szk,0.98550564,Video-based interviewing in medicine: protocol for a scoping review,Video-based interviewing in medicine: a scoping review
gonu3szk,kc8ruxl9,0.98550564,Video-based interviewing in medicine: a scoping review,Video-Based Interviewing in Medicine: Protocol for a Scoping Review
sica2y64,595rihfa,0.9855052,Does Contact Tracing Work? Quasi-Experimental Evidence from an Excel Error in England,Does Contact Tracing Work? Quasi-Experimental Evidence from an Excel Error in England (preprint)
kgvd4ken,3dvnp3ar,0.98546344,Reply from authors: The many benefits of a multidisciplinary evaluation of lung nodules,Reply: The many benefits of a multidisciplinary evaluation of lung nodules
h38bgjh0,2vu4i8mo,0.98541534,Efectos de la segunda-tercera ola de la pandemia de la covid-19 sobre la actividad quirúrgica hospitalaria en un servicio de dermatologia,Promoviendo la investigación en estudiantes de medicina durante la pandemia de la covid-19: Escuela de jóvenes investigadores
g4yny1m6,rlrmmocp,0.9853796,Neumomediastino espontáneo en pacientes con COVID-19: una serie de cuatro casos,Neumomediastino espontáneo en pacientes con COVID-19: una serie de cuatro casos./ Neumomediastino espontáneo en pacientes con COVID-19: una serie de cuatro casos./ Spontaneous Pneumomediastinum in Patients With COVID-19: A Case Series of Four Patients
4e59of5l,c226fs5k,0.9853322,Multiple drugs: No response and off label use: case report,Multiple drugs: Bradycardia and off-label use: case report
2vu4i8mo,6hred82i,0.9852784,Promoviendo la investigación en estudiantes de medicina durante la pandemia de la covid-19: Escuela de jóvenes investigadores,La Promoción de la Salud en el contexto de la Pandemia de COVID 19
tnb3i2v9,7vy4u073,0.9851891,The effectiveness and safety of remdesivir for the treatment of patients with covid-19: A systematic review and meta-analysis,Efficacy and safety of remdesivir in hospitalised COVID-19 patients: a systematic review and meta-analysis
1en3a9vc,ebbzarw6,0.9851881,Safety and Efficacy of Remdesivir for the Treatment of COVID-19: A Systematic Review and Meta-Analysis,Efficacy and safety of Xiyanping for COVID-2019: A protocol for systematic review and meta-analysis
ebbzarw6,ewp94u3e,0.9851881,Efficacy and safety of Xiyanping for COVID-2019: A protocol for systematic review and meta-analysis,Safety and Efficacy of Remdesivir for the Treatment of COVID-19: A Systematic Review and Meta-Analysis.
6hred82i,89ejcofc,0.9851671,La Promoción de la Salud en el contexto de la Pandemia de COVID 19,Aplicaciones de búsqueda de Google para la comunicación de riesgos en el manejo de la COVID-19
lh2g3c1t,69g7xaov,0.98516023,Impact of COVID-19 Infection on Patients with Cancer: Experience in a Latin American Country: The ACHOCC-19 Study,1580P Impact of COVID-19 infection on breast cancer patients: Experience in Latin-American country ACHOCC-19B study
uag8kgjv,2smhfrhc,0.9851327,Impacto de la enfermedad cardiovascular en la gravedad de la infección por SARS-CoV-2,Intervención de terapia ocupacional para la mejora de la autonomía en personas posinfección por SARS-COV-2
6hred82i,pbjelme0,0.9851311,La Promoción de la Salud en el contexto de la Pandemia de COVID 19,Utilidad de la prueba de reacción en cadena de la polimerasa preoperatoria durante la pandemia por SARS-CoV-2: el desafío de la incidencia cambiante
b8ufz9ja,vme86moc,0.9851189,Field Evaluation of the Performance of a SARS-CoV-2 Antigen Rapid Diagnostic Test in Uganda using Nasopharyngeal Samples,Laboratory and field evaluation of the STANDARD Q and PanbioTM SARS-CoV-2 antigen rapid test in Namibia using nasopharyngeal samples
mfjapq76,mvot8vl9,0.9850992,Impact of the COVID-19 Pandemic on the Mental Health of Healthcare Workers,The impact of the COVID-19 pandemic on the mental health of healthcare professionals
v2o4kihx,22960f1q,0.98509884,Informe diário de evidências COVID-19: busca realizada entre 1 e 4 de maio de 2020,Informe diário de evidências COVID-19: busca realizada em 10 de julho de 2020
v2o4kihx,8413zjfb,0.9850986,Informe diário de evidências COVID-19: busca realizada entre 1 e 4 de maio de 2020,Informe diário de evidências COVID-19: busca realizada em 3 de julho de 2020
v2o4kihx,faoutkta,0.9850986,Informe diário de evidências COVID-19: busca realizada entre 1 e 4 de maio de 2020,Informe diário de evidências COVID-19: busca realizada em 2 de julho de 2020
f31c4fwm,18lp5tl5,0.98508734,Severe Acute Respiratory Syndrome,Transmission of Severe Acute Respiratory Syndrome
45edcrv6,18lp5tl5,0.98508734,Severe acute respiratory syndrome.,Transmission of Severe Acute Respiratory Syndrome
eh8xznse,18lp5tl5,0.98508734,[Severe acute respiratory syndrome].,Transmission of Severe Acute Respiratory Syndrome
18lp5tl5,mmzyjl3j,0.98508734,Transmission of Severe Acute Respiratory Syndrome,Severe acute respiratory syndrome.
d7mqrbgs,2ijppttt,0.98508245,Convalescent-anti-SARS-CoV-2-plasma/dexamethasone/remdesivir : Off-label use and lack of efficacy: case report,Convalescent-anti-SARS-CoV-2-plasma/heparin: Lack of efficacy following an off-label treatment: case report
20acyhdy,qudnk2me,0.98508215,Specimens Received as a Critical Indicator for Blood Bank Preparedness in the SARS-CoV-2 Era Reply,Specimens Received as a Critical Indicator for Blood Bank Preparedness in the SARS-CoV-2 Era
h38bgjh0,0mgjt3is,0.98507404,Efectos de la segunda-tercera ola de la pandemia de la covid-19 sobre la actividad quirúrgica hospitalaria en un servicio de dermatologia,"Efectividad de la acupuntura y la auriculoterapia para reducir el nivel de depresión, ansiedad y estrés en personal sanitario de urgencias durante la pandemia de COVID-19"
4w5ekm9e,pq67qwrw,0.984961,Hydroxychloroquine: DRESS syndrome: case report,AZD-1222: DRESS-syndrome: case report
oczto8my,0se006mp,0.9849337,Impact psychique de la pandémie de Covid-19 sur les professionnels soignants,Les enjeux pédiatriques autour de la pandémie de Covid-19
0ftn13we,litta8k2,0.9849111,"Recomendaciones sobre el uso de mascarillas en el contexto de la COVID-19: orientaciones provisionales, 6 de abril de 2020","El rastreo de contactos en el marco de la COVID-19: orientaciones provisionales, 10 de mayo de 2020"
f7ib30b0,gxy1w0qk,0.98490214,Atención de los síndromes coronarios agudos durante la contingencia sanitaria por brote de SARS-CoV-2,CIRUGÍA ELECTIVA DURANTE LA PANDEMIA POR SARS-CoV-2 (COVID-19): ANÁLISIS DE MORBIMORTALIDAD Y RECOMENDACIONES SOBRE PRIORIZACIÓN DE LOS PACIENTES Y MEDIDAS DE SEGURIDAD
rw8q1aqy,iriaiknh,0.9849013,Advancing therapy with iGlarLixi versus Premix 70/30 in basal insulin-treated type 2 diabetes: Design and baseline characteristics of the SoliMix randomised controlled trial.,Advancing Therapy in Suboptimally Controlled Basal Insulin–Treated Type 2 Diabetes: Clinical Outcomes With iGlarLixi Versus Premix BIAsp 30 in the SoliMix Randomized Controlled Trial
95ix3gts,2sfc33v3,0.9848926,United States Medicolegal Progress and Innovation in Telemedicine in the Age of COVID-19: A Primer for Neurosurgeons,Letter: United States Medicolegal Progress and Innovation in Telemedicine in the Age of COVID-19: A Primer for Neurosurgeons
grkolmrr,nt825lnq,0.98480165,Telecardiología en tiempos de la pandemia COVID-19,La farmacia hospitalaria en tiempos de COVID-19
h38bgjh0,6hred82i,0.9847822,Efectos de la segunda-tercera ola de la pandemia de la covid-19 sobre la actividad quirúrgica hospitalaria en un servicio de dermatologia,La Promoción de la Salud en el contexto de la Pandemia de COVID 19
