cord_uid_a,cord_uid_b,similarity,title_a,title_b
0lbct95y,79hf1x4j,0.036210794,Clinical Characteristics of COVID-19 Patients' Postvaccination,Sind durch COVID-19 (mehr) Patienten mit Hörverlust zu erwarten?
k0xqoyx8,qab162hd,0.036211405,Stille Hypoxie bei COVID-19: Eine Fallserie,Coronavirus 2019: clinical and neuropathological aspects
icp996e6,yozipvpp,0.036218356,"Overarching Outcomes, Implications, and Conclusion",Was Krebspatienten jetzt wissen wollen
bgf5c3o3,omvhnr61,0.03621928,Das geht jeden Dermatologen an,Evaluating the Efficacy of COVID-19 Vaccines
vbwfhdrs,y3rmmgb7,0.036230765,Examining the Inclusivity of US Trials of COVID-19 Treatment,Covid‑19 – was wir sicher wissen
pyfa7vye,ej5ii28v,0.03624152,Novel astroviruses in insectivorous bats.,Eine Monsterpille zur Prophylaxe bei Herzgesunden
46pn6jmc,34am9w8r,0.0362526,Warum Austausch gerade jetzt wichtig ist,Hematological findings and complications of COVID-19
ypxvc6x4,q06bove4,0.036269054,The clinical characteristics and course of COVID-19 in hemodialysis patients.,COVID-19: Was wir wissen können
q06bove4,2whbn7cj,0.036269054,COVID-19: Was wir wissen können,The clinical characteristics and course of COVID-19 in hemodialysis patients
hl0a3l1o,bgf5c3o3,0.036275275,COVID-19: Advancing Empirical Bioethics Research.,Das geht jeden Dermatologen an
va25xiuc,e69c9wyw,0.036276158,Doctors - paradoxes and possibilities.,Nutzen von Erfahrungswissen in Krisen. Zur These einer vermehrten Bezugnahme auf Geschichte in Krisenzeiten
k4oww5jc,sm6gavaj,0.036276914,Clinical Characteristics and Outcomes of COVID-19 in HSCT Recipients,Nach COVID-19: Kommt jetzt das Impfen gegen Krebs?
os6zokx6,yozipvpp,0.03627785,Covid-19 Risk Perception of Travel Destination Development and Validation of a Scale,Was Krebspatienten jetzt wissen wollen
bgf5c3o3,zwmsahpe,0.03628382,Das geht jeden Dermatologen an,Neurological symptoms and findings in COVID-19: a prospective clinical study.
9eyj1mmg,pgt1ivd8,0.036288973,Teleneurology during the COVID-19 pandemic: Experiences and challenges,Pflegepraxis durch Pflegewissenschaft in Zeiten von COVID-19 sichtbar machen
bgf5c3o3,iqwi2aus,0.03629525,Das geht jeden Dermatologen an,An alliance with public health in pursuit of COVID-19 evidence
mmnxua4h,yozipvpp,0.036298834,COVID-19 and market risk: An assessment of the G-20 nations,Was Krebspatienten jetzt wissen wollen
le6udfva,w84ldggn,0.03630221,Operationszeitpunkt bei COVID-19-positiven Patienten: Wann sollen wir operieren?,The historical aspects of vaccination in pregnancy
m1uqgpe9,gmpkib3r,0.036304396,Changes in Job Situations for Women Workforce in Construction during the COVID-19 Pandemic,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
ej5ii28v,6rq6nac5,0.036312804,Eine Monsterpille zur Prophylaxe bei Herzgesunden,Bilirubin levels as an independent predictor of myocarditis in patients with COVID-19
ezre84xu,gmpkib3r,0.036315948,"Borders, Immigrants, And Health",Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
ufg1mz5n,gmpkib3r,0.03631794,COVID 19: Ethical dilemmas in human lives.,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
5qbx5p6y,gmpkib3r,0.036344446,Factors influencing nursing students’ participatory behavior during COVID-19,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
d4flgee8,y3rmmgb7,0.03634611,Keeping governments accountable: the COVID-19 Assessment Scorecard (COVID-SCORE).,Covid‑19 – was wir sicher wissen
i6zvom9f,gmpkib3r,0.03634619,Repercussions of Pandemics on Markets and Policy,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
in00rzqe,s3h1rbbg,0.036350086,Nachhaltiges Wachstum: Braucht Deutschland ein Investitionsprogramm?,Clinical Radiology Exhibits
hei40vv3,e69c9wyw,0.0363546,Elite athletes with COVID-19 – predictors of the course of disease,Nutzen von Erfahrungswissen in Krisen. Zur These einer vermehrten Bezugnahme auf Geschichte in Krisenzeiten
5b7at0ye,gmpkib3r,0.03636147,Neurological Manifestations of COVID-19 in Children.,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
4dffezz2,pgt1ivd8,0.036366582,Accounting for leases - lessons from COVID-19,Pflegepraxis durch Pflegewissenschaft in Zeiten von COVID-19 sichtbar machen
q06bove4,oc64784a,0.036372915,COVID-19: Was wir wissen können,Covid-19: Charity to challenge rules on visits to care homes.
lckk9cdc,gmpkib3r,0.036374975,Patients are a vital voice for the future of telehealth,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
qej4bdwx,ebgnc1x2,0.036382373,Wenig Transparenz bei Studien zu COVID-19-Vakzinen,The Covid‐19 Pandemic Highlights Key Roles for Economists
xbk3415q,ebgnc1x2,0.036382373,Wenig Transparenz bei Studien zu COVID-19-Vakzinen,The Covid‐19 Pandemic Highlights Key Roles for Economists
9u2k5ctm,q06bove4,0.036382567,Characterizing COVID-19 Clinical Phenotypes and Associated Comorbidities and Complication Profiles,COVID-19: Was wir wissen können
en3ebdi5,0cop4ghe,0.03638751,Characteristics of COVID‒19 in hemodialysis patients,"Viel bejubelt, aber nicht unproblematisch"
ve85rb1a,yozipvpp,0.03638853,Teaching mathematics at distance: A challenge for universities,Was Krebspatienten jetzt wissen wollen
qab162hd,t7cdihqs,0.03639202,Coronavirus 2019: clinical and neuropathological aspects,Auf digitalen Wegen mehr Geschäft machen
q06bove4,fn8ohcdj,0.03639241,COVID-19: Was wir wissen können,Important lessons from agammaglobulinaemic patient with COVID‐19
qej4bdwx,xmhgzuob,0.036394943,Wenig Transparenz bei Studien zu COVID-19-Vakzinen,Secondary Metabolites of Plants
xbk3415q,xmhgzuob,0.036394943,Wenig Transparenz bei Studien zu COVID-19-Vakzinen,Secondary Metabolites of Plants
ej5ii28v,4r6f3yfe,0.03639678,Eine Monsterpille zur Prophylaxe bei Herzgesunden,Understanding the performance of truffle dogs
k4oww5jc,gmpkib3r,0.036403652,Clinical Characteristics and Outcomes of COVID-19 in HSCT Recipients,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
k0xqoyx8,wuyuff46,0.036404002,Stille Hypoxie bei COVID-19: Eine Fallserie,"“I'm a Referee, Not a Female Referee”: The Experiences of Women Involved in Football as Coaches and Referees"
j3qvph77,oedpkgvo,0.036406953,2 Jahre COVID-19-Pandemie – was haben wir gelernt?,COVID-19 in children: reasons for uneventful clinical course
0s876xa1,gmpkib3r,0.036408816,Ventilation of ordinary face masks,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
gz4svrri,gmpkib3r,0.036411777,COVID-19 Pandemia: Neuropsychiatric Comorbidity and Consequences.,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
umz2jbxm,gmpkib3r,0.03641606,"Effect of environmental, economic and health factors on CoVid-19 transmission",Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
en3ebdi5,yozipvpp,0.036420338,Characteristics of COVID‒19 in hemodialysis patients,Was Krebspatienten jetzt wissen wollen
6mc4zg7g,tyn5yss2,0.0364219,Viele Sonderregelungen gelten weiter,Challenges Faced by U.S. Veterinary Technicians in the Workplace During COVID-19
le6udfva,0lmerywo,0.036423832,Operationszeitpunkt bei COVID-19-positiven Patienten: Wann sollen wir operieren?,Comorbidities and sociodemographic factors on COVID-19 fatalities
ut06jhpk,ej5ii28v,0.03642673,Nanotechnology for infectious diseases.,Eine Monsterpille zur Prophylaxe bei Herzgesunden
vth7a3gq,gmpkib3r,0.036434963,Diphosphanylmetallocenes of Main-Group Elements.,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
h0vnmlmk,gmpkib3r,0.036434963,Diphosphanylmetallocenes of Main-Group Elements,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
8kwcs9jz,ej5ii28v,0.036436234,To Be Expressive or Not: The Role of Teachers’ Emotions in Students’ Learning,Eine Monsterpille zur Prophylaxe bei Herzgesunden
30pxkzqv,gmpkib3r,0.0364402,Primary school physical education in outdoor during COVID-19 pandemic: The perceptions of teachers,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
gkv9s36v,yozipvpp,0.036441475,Dose-Response Association between Risk Factors and Incidence of COVID-19 in 325 Hospitalized Patients: A Multicenter Retrospective Cohort Study,Was Krebspatienten jetzt wissen wollen
ptedndf2,pgt1ivd8,0.036450278,Coverage of COVID-19 Vaccine Counseling for Children and Youths.,Pflegepraxis durch Pflegewissenschaft in Zeiten von COVID-19 sichtbar machen
37jhtfhf,ej5ii28v,0.03645476,Factors Impacting the Control of Rabies.,Eine Monsterpille zur Prophylaxe bei Herzgesunden
d4mqgesb,t7cdihqs,0.03646156,Testing COVID-19 tests faces methodological challenges,Auf digitalen Wegen mehr Geschäft machen
lbrk51fc,gmpkib3r,0.036470257,Antiviral agents for the treatment of COVID-19: progress and challenges,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
in00rzqe,d4e6cnm5,0.036471695,Nachhaltiges Wachstum: Braucht Deutschland ein Investitionsprogramm?,Clinical Characteristics and Mortality Predictors of COVID-19 Patients Hospitalized at Nationally-Designated Treatment Hospitals
ej5ii28v,4uyc8z00,0.036474157,Eine Monsterpille zur Prophylaxe bei Herzgesunden,COVID-19 in Hematologic Malignancies: Big Challenges
j3qvph77,t41klwxy,0.036475927,2 Jahre COVID-19-Pandemie – was haben wir gelernt?,Presentation and Outcomes of Patients with ESKD and COVID-19.
lrys26e5,y3rmmgb7,0.036478613,"It's not the years in your life that matter, it's the life in your years.",Covid‑19 – was wir sicher wissen
4ll2rqh3,hekod41k,0.036488757,"Weniger Arbeit, mehr Urlaub",Covid-19: virological aspects and pathogenesis
d7eo32dc,yozipvpp,0.03650032,Difference in Differences with Time-Varying Covariates,Was Krebspatienten jetzt wissen wollen
erqbl8kk,e69c9wyw,0.036500584,Workplace harassment: The leadership factor.,Nutzen von Erfahrungswissen in Krisen. Zur These einer vermehrten Bezugnahme auf Geschichte in Krisenzeiten
9nu0yhro,gmpkib3r,0.036520295,AIRPORTS AND SERVICES: Coronavirus,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
geisljdm,q06bove4,0.03652126,Communicating the Robustness of Findings of COVID-19 Studies,COVID-19: Was wir wissen können
tunoo1v5,gmpkib3r,0.03652897,Reflections on the COVID-19 pandemic from a university academic,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
bgf5c3o3,r2h6r1q5,0.03653103,Das geht jeden Dermatologen an,m-Health in Public Health Practice: A Constellation of Current Evidence
1ra2px67,fwg1dkrt,0.03654068,Three Hypotheses About Children COVID19.,"Neues zu COVID-19, Kolon & CED vom europäischen Gastroenterologie-Kongress"
jmtoic0a,gmpkib3r,0.036563765,Promising Solutions to a Major Epidemic,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
p4t43gvw,gmpkib3r,0.036573417,Telemedicine: unseen unknowns,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
xdh0ymgt,gmpkib3r,0.036573417,Telemedicine: unseen unknowns.,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
bgf5c3o3,i6wr4dal,0.036583077,Das geht jeden Dermatologen an,Women in Neuroscience: Four Women’s Contributions to Science and Society
q06bove4,tefjposj,0.03658468,COVID-19: Was wir wissen können,Validation in a Distance Learning Environment
7aucxlcy,ej5ii28v,0.03661952,Molecular diversity of proteins in biological offense and defense systems,Eine Monsterpille zur Prophylaxe bei Herzgesunden
ej5ii28v,bxmiscol,0.03662662,Eine Monsterpille zur Prophylaxe bei Herzgesunden,Psychological risk factors for healthcare professionals in the epidemic process
bgf5c3o3,vs148wod,0.036627438,Das geht jeden Dermatologen an,"COVID-19, community trials, and inclusion"
ed9hyzvh,0cop4ghe,0.036634527,Remdesivir (Veklury) for the Treatment of COVID-19 in Hospitalized Patients,"Viel bejubelt, aber nicht unproblematisch"
zqt6f6m5,0m6b6uaq,0.03663477,COVID and Climate: Similarities and differences,KRITIS zu Zeiten einer Pandemie: Was sollten Betreiber beachten?
kf8c8ivb,q06bove4,0.03665571,Psychiatric distress in family caregivers of patients with COVID -19,COVID-19: Was wir wissen können
r2gl28wk,yozipvpp,0.036661316,Effectiveness of Home Isolation in COVID-19 Patients,Was Krebspatienten jetzt wissen wollen
iw6ooopp,70m1t533,0.036673248,COVID-19-Pandemie: Was wissen wir – was können wir empfehlen?: Ein Kommentar der Herausgeber,Macrophages: shapes and functions
9ql29qd5,pgt1ivd8,0.036677435,COVID-19 and NSAIDS: A Narrative Review of Knowns and Unknowns,Pflegepraxis durch Pflegewissenschaft in Zeiten von COVID-19 sichtbar machen
ej5ii28v,cb34adxe,0.036678113,Eine Monsterpille zur Prophylaxe bei Herzgesunden,Alternative media framing of COVID-19 risks
m2fjv6zi,gmpkib3r,0.036687184,"Physical bioenergetics: Energy fluxes, budgets, and constraints in cells.",Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
eshbfknm,in00rzqe,0.0366893,Clinical Characteristics and Outcomes of COVID-19 During Pregnancy—a Retrospective Cohort Study,Nachhaltiges Wachstum: Braucht Deutschland ein Investitionsprogramm?
pgt1ivd8,sf31nvnk,0.03669795,Pflegepraxis durch Pflegewissenschaft in Zeiten von COVID-19 sichtbar machen,Guest Editorial: MLSP 2020 Special Issue
9ryp4xj0,q06bove4,0.03670067,Baseline Clinical Characteristics and Prognostic Factors in Hospitalized COVID-19 Patients Aged ≤ 65 Years: A Retrospective Observational Study,COVID-19: Was wir wissen können
wtkl6uld,y3rmmgb7,0.036700998,94 COVID-19 Prognostic Factors: A Retrospective Study Challenging The Risk Factors Contributing To Poor Outcomes.,Covid‑19 – was wir sicher wissen
ga2j6kj0,ej5ii28v,0.03670204,Potential interactions between COVID-19 vaccines and antiepileptic drugs,Eine Monsterpille zur Prophylaxe bei Herzgesunden
t7cdihqs,zdrq0lj8,0.036702108,Auf digitalen Wegen mehr Geschäft machen,Research priorities for neuroimmunology: identifying the key research questions to be addressed by 2030
6mc4zg7g,2gnshksd,0.03670344,Viele Sonderregelungen gelten weiter,"Rethinking Home, Office, and School"
6mc4zg7g,k0x6rjdi,0.036706407,Viele Sonderregelungen gelten weiter,Population Risk Factors for COVID-19 Mortality in 93 Countries
0h26e81n,gmpkib3r,0.03671007,A monthly roundup of key articles in other journals.,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
6d8ovlgw,gmpkib3r,0.03671007,A monthly roundup of key articles in other journals.,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
hei40vv3,gmpkib3r,0.03671283,Elite athletes with COVID-19 – predictors of the course of disease,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
n9ql3gjj,ej5ii28v,0.036713663,Trajectories of unsecured debt and health at midlife,Eine Monsterpille zur Prophylaxe bei Herzgesunden
heknhtni,gmpkib3r,0.03671458,Natural selection and infectious disease in human populations,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
aew8xr6n,q06bove4,0.03671506,TransRev: Modeling Reviews as Translations from Users to Items,COVID-19: Was wir wissen können
6gk1rezw,yozipvpp,0.036722615,The evolution of clinical trials in response to COVID‐19,Was Krebspatienten jetzt wissen wollen
q06bove4,wtxppnqm,0.036723662,COVID-19: Was wir wissen können,"Workforce Development Survey Results: Industry, Government Laboratories, Academia, and Recent Graduates"
feyodvgf,y3rmmgb7,0.036726028,Comparative aspects and aetiology,Covid‑19 – was wir sicher wissen
ktdqwxjn,q06bove4,0.036732145,Successful Treatment of a Critical COVID-19 Patient with Tocilizumab,COVID-19: Was wir wissen können
vwf2djd4,gmpkib3r,0.03673647,Epidemiological and Clinical Aspects of COVID-19; a Narrative Review,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
lm90kdnb,gmpkib3r,0.03673647,Epidemiological and Clinical Aspects of COVID-19;a Narrative Review,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
cf4533gw,ej5ii28v,0.036738988,Research publications during public health emergencies,Eine Monsterpille zur Prophylaxe bei Herzgesunden
qc064fdx,szbn9mhb,0.036746778,International Criminology and International Connectivity: Reflections at a Pivotal Juncture,Nebenwirkungsmanagement immunonkologischer Therapien – was gibt es zu beachten?
ij9ypgl8,0lmerywo,0.036753405,Einfluss von COVID-19 auf die Gruppenprophylaxe in Bayern - eine Querschnittstudie,Comorbidities and sociodemographic factors on COVID-19 fatalities
ja687t28,pgt1ivd8,0.03676787,Eight hospitalized patients with COVID-19,Pflegepraxis durch Pflegewissenschaft in Zeiten von COVID-19 sichtbar machen
bgf5c3o3,yh3lfufw,0.036774483,Das geht jeden Dermatologen an,An investigation of the questions posted on medical consultation websites.
vnzdr3sq,pgt1ivd8,0.03677475,The Gendered Impacts of COVID-19: Lessons and Reflections,Pflegepraxis durch Pflegewissenschaft in Zeiten von COVID-19 sichtbar machen
9op7arfo,yozipvpp,0.036774814,COVID-19: the risks for funeral directors,Was Krebspatienten jetzt wissen wollen
0y0pi54f,9op7arfo,0.036783855,Bereit: Von der Normalstation zur Covid-19-Überwachungsstation,COVID-19: the risks for funeral directors
qej4bdwx,4a0hsmfk,0.036789216,Wenig Transparenz bei Studien zu COVID-19-Vakzinen,"Contents of Volume 65, issues 1 and 2"
4a0hsmfk,xbk3415q,0.036789216,"Contents of Volume 65, issues 1 and 2",Wenig Transparenz bei Studien zu COVID-19-Vakzinen
xof0txfb,e69c9wyw,0.036789626,"COVID-19, healthcare workers and future mental health issues",Nutzen von Erfahrungswissen in Krisen. Zur These einer vermehrten Bezugnahme auf Geschichte in Krisenzeiten
ej5ii28v,aaw24bs3,0.036790196,Eine Monsterpille zur Prophylaxe bei Herzgesunden,Prognostic value of maximum NEWS-2 scores in addition to ISARIC 4C scores for patients admitted to hospital with COVID-19
ne57nxsw,ej5ii28v,0.036800846,Legal Aspects of Knowledge Landscapes in Healthcare,Eine Monsterpille zur Prophylaxe bei Herzgesunden
4ll2rqh3,1mcyqmwx,0.03681564,"Weniger Arbeit, mehr Urlaub",Acknowledging the Burdens of 'Blackness'
4ll2rqh3,ntoajxp1,0.03681564,"Weniger Arbeit, mehr Urlaub",Acknowledging the Burdens of ‘Blackness’
bgf5c3o3,jlieo6u8,0.036832534,Das geht jeden Dermatologen an,The prevalence of hypertension and influencing factors among the employees of a university hospital
v0e1oks0,ej5ii28v,0.03683884,Astronomy Education in Covid Times,Eine Monsterpille zur Prophylaxe bei Herzgesunden
k0xqoyx8,q5l62qdn,0.036843225,Stille Hypoxie bei COVID-19: Eine Fallserie,Demographic characteristics and neurological comorbidity of patients with COVID-19
mp5ys0rq,kylka2rh,0.036845516,Neurological Predictors of Clinical Outcomes in Hospitalized Patients With COVID-19,Zur gesellschaftlichen Akzeptanz von einmaligen Vermögensabgaben
3wy1qiz6,yozipvpp,0.0368475,COVID-19 in Pediatrics: A Laboratory Perspective,Was Krebspatienten jetzt wissen wollen
spfa5e78,yozipvpp,0.0368475,COVID-19 in Pediatrics: A Laboratory Perspective,Was Krebspatienten jetzt wissen wollen
ej5ii28v,57phspxr,0.036853746,Eine Monsterpille zur Prophylaxe bei Herzgesunden,Telepsychotherapy With Children and Families: Lessons Gleaned From Two Decades of Translational Research.
ezre84xu,yozipvpp,0.036855847,"Borders, Immigrants, And Health",Was Krebspatienten jetzt wissen wollen
bgf5c3o3,b6l7z25f,0.03685668,Das geht jeden Dermatologen an,Implications for research and practice 1
ej5ii28v,hszt8hka,0.036866497,Eine Monsterpille zur Prophylaxe bei Herzgesunden,COVID-19 and Religion: Risks and Opportunities
t2m0c7kf,e69c9wyw,0.036872208,COVID-19 Retesting in the Primary Care Setting,Nutzen von Erfahrungswissen in Krisen. Zur These einer vermehrten Bezugnahme auf Geschichte in Krisenzeiten
bgf5c3o3,vkvk357y,0.036874834,Das geht jeden Dermatologen an,Chapter 3 - Clinical features of COVID-19
bgf5c3o3,ujfdl5lv,0.036879934,Das geht jeden Dermatologen an,Factors Influencing Burnout of Nurses Working in a Hospital Nationally Designated for COVID-19 Patients
vi8hcnnk,e69c9wyw,0.036893297,Talking Spaces: Architects and Educators,Nutzen von Erfahrungswissen in Krisen. Zur These einer vermehrten Bezugnahme auf Geschichte in Krisenzeiten
p4t43gvw,pgt1ivd8,0.036904454,Telemedicine: unseen unknowns,Pflegepraxis durch Pflegewissenschaft in Zeiten von COVID-19 sichtbar machen
xdh0ymgt,pgt1ivd8,0.036904454,Telemedicine: unseen unknowns.,Pflegepraxis durch Pflegewissenschaft in Zeiten von COVID-19 sichtbar machen
j3qvph77,m0gro0sv,0.036906697,2 Jahre COVID-19-Pandemie – was haben wir gelernt?,Reflections on rheumatological aspects of COVID-19
aewbuexp,szbn9mhb,0.036921985,Clinical trials in older people,Nebenwirkungsmanagement immunonkologischer Therapien – was gibt es zu beachten?
fu6ruwf0,sm6gavaj,0.036922615,Focus on fitness . . . and other stories,Nach COVID-19: Kommt jetzt das Impfen gegen Krebs?
1ra2px67,xzz67j3f,0.036924884,Three Hypotheses About Children COVID19.,Neues zu Tocilizumab bei COVID-19
8jdl2fsb,e69c9wyw,0.03692729,Characteristics of Household Transmission of COVID-19,Nutzen von Erfahrungswissen in Krisen. Zur These einer vermehrten Bezugnahme auf Geschichte in Krisenzeiten
ej5ii28v,nbmf906p,0.036943525,Eine Monsterpille zur Prophylaxe bei Herzgesunden,Demographic perspectives on mortality of COVID-19 and other epidemics
ej5ii28v,ouoybate,0.036943525,Eine Monsterpille zur Prophylaxe bei Herzgesunden,Demographic Perspectives on Mortality of Covid-19 and Other Epidemics
ej5ii28v,xk4ha91a,0.036945578,Eine Monsterpille zur Prophylaxe bei Herzgesunden,Palliative care considerations for cardiovascular clinicians in COVID-19
bgf5c3o3,mncnkf6f,0.03694582,Das geht jeden Dermatologen an,Libraries as Public Health Partners in Times of Crisis
4ztld95f,e69c9wyw,0.036947552,COVID-19 and pregnancy care for incarcerated women,Nutzen von Erfahrungswissen in Krisen. Zur These einer vermehrten Bezugnahme auf Geschichte in Krisenzeiten
la491nw6,e69c9wyw,0.036947552,COVID-19 and pregnancy care for incarcerated women,Nutzen von Erfahrungswissen in Krisen. Zur These einer vermehrten Bezugnahme auf Geschichte in Krisenzeiten
9k50czhr,sm6gavaj,0.0369524,Practical geospatial and sociodemographic predictors of human mobility,Nach COVID-19: Kommt jetzt das Impfen gegen Krebs?
e69c9wyw,tjkkeg1z,0.03695249,Nutzen von Erfahrungswissen in Krisen. Zur These einer vermehrten Bezugnahme auf Geschichte in Krisenzeiten,Initial Observations of COVID-19 in US Children.
lg7y2v2v,y3rmmgb7,0.036954988,Cues for coaching athletes during the COVID-19 second wave,Covid‑19 – was wir sicher wissen
bgf5c3o3,0utmu797,0.036959287,Das geht jeden Dermatologen an,Comorbidities Factors and Hypertension in Relation to Covid-19
xq1cscei,ej5ii28v,0.03696541,Natural Mucosal Barriers and COVID-19 in Children,Eine Monsterpille zur Prophylaxe bei Herzgesunden
ej5ii28v,1xsqhit0,0.03696575,Eine Monsterpille zur Prophylaxe bei Herzgesunden,Dysnatremia is a predictor for morbidity and mortality in hospitalized patients with COVID-19
ya1nocf1,q06bove4,0.036966145,Coronapod: kids' role in the future of COVID,COVID-19: Was wir wissen können
jpo6mxyn,mswd7i1i,0.03699203,Guidelines for COVID-19 Epidemiological Investigations,Ein Fünftel weniger Apoplexpatienten in erster COVID-Welle
ej5ii28v,9w43vqfo,0.03699791,Eine Monsterpille zur Prophylaxe bei Herzgesunden,Residents as Innovators on COVID-19 Respiratory Isolation Units
ej5ii28v,2ugrb5fp,0.036999665,Eine Monsterpille zur Prophylaxe bei Herzgesunden,Answering Key Questions About COVID-19 Vaccines
ej5ii28v,ymtdxfho,0.036999665,Eine Monsterpille zur Prophylaxe bei Herzgesunden,Answering Key Questions about Covid-19 Vaccines
uq4fq1ta,gmpkib3r,0.037008975,COVID-19 and medical professionals: lessons for agriculture,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
tecnmybz,zzu6n8o2,0.037014626,Denominator matters in estimating COVID-19 mortality rates,Einen digitalen Marktplatz integrieren
in00rzqe,w4mxd931,0.037015155,Nachhaltiges Wachstum: Braucht Deutschland ein Investitionsprogramm?,Reactions and feelings of health professionals in the care of hospitalized patients with suspected covid-19.
ej5ii28v,3x5os79m,0.037020195,Eine Monsterpille zur Prophylaxe bei Herzgesunden,Human Respiratory Viruses
kmszldwt,y3rmmgb7,0.037022498,COVID-19 and its potential impact on stages of tourist Destination Development,Covid‑19 – was wir sicher wissen
gmpkib3r,bxmiscol,0.037033364,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19,Psychological risk factors for healthcare professionals in the epidemic process
ke3pnsw5,sm6gavaj,0.037049018,The wellbeing of health care workers,Nach COVID-19: Kommt jetzt das Impfen gegen Krebs?
232yvji6,gmpkib3r,0.037051402,The incidence of covid-19 medical workers. The issues of biosafety and occupational risk factors,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
ptedndf2,gmpkib3r,0.037053004,Coverage of COVID-19 Vaccine Counseling for Children and Youths.,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
ru22n3s2,gmpkib3r,0.03705877,Cellular and Molecular Pathways of COVID-19 and Potential Points of Therapeutic Intervention,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
38liwq2p,in00rzqe,0.037063368,Predictors of morbidity and mortality in COVID-19.,Nachhaltiges Wachstum: Braucht Deutschland ein Investitionsprogramm?
yh3lfufw,mswd7i1i,0.037069563,An investigation of the questions posted on medical consultation websites.,Ein Fünftel weniger Apoplexpatienten in erster COVID-Welle
kf8c8ivb,sm6gavaj,0.03707214,Psychiatric distress in family caregivers of patients with COVID -19,Nach COVID-19: Kommt jetzt das Impfen gegen Krebs?
c3ccyq8b,gmpkib3r,0.037079882,Clinical & Experimental Immunology: Highlights of 2020,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
vem4hw8m,gmpkib3r,0.037079882,Clinical & Experimental Immunology: Highlights of 2021,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
e69c9wyw,6i3nqrsp,0.03708126,Nutzen von Erfahrungswissen in Krisen. Zur These einer vermehrten Bezugnahme auf Geschichte in Krisenzeiten,Clinical considerations for patients with diabetes in times of COVID-19 epidemic
tcgf0owi,gmpkib3r,0.037083343,COVID-19 and seasonal influenza: The potential 2021–22 “Twindemic”,Weitere Metaanalyse zu chinesischer Arzneitherapie bei COVID-19
55xgmubs,in00rzqe,0.037088856,Asthmatic patients in COVID-19 outbreak: Few cases despite many cases,Nachhaltiges Wachstum: Braucht Deutschland ein Investitionsprogramm?
whwik735,ej5ii28v,0.03709377,"Economic Growth, People's Livelihood Preferences of Local Governments and Residents' Health",Eine Monsterpille zur Prophylaxe bei Herzgesunden
ej5ii28v,s446gnc1,0.03710008,Eine Monsterpille zur Prophylaxe bei Herzgesunden,"Incidence, Risk Factors and Impact on Clinical Outcomes of Bloodstream Infections in Patients Hospitalised with COVID-19: A Prospective Cohort Study"
t2m0c7kf,q06bove4,0.03711074,COVID-19 Retesting in the Primary Care Setting,COVID-19: Was wir wissen können
d8zrn42r,yozipvpp,0.03711798,Effect of COVID-19 on Preference for Private Dining Facilities in Restaurants,Was Krebspatienten jetzt wissen wollen
vwf2djd4,in00rzqe,0.037118856,Epidemiological and Clinical Aspects of COVID-19; a Narrative Review,Nachhaltiges Wachstum: Braucht Deutschland ein Investitionsprogramm?
lm90kdnb,in00rzqe,0.037118856,Epidemiological and Clinical Aspects of COVID-19;a Narrative Review,Nachhaltiges Wachstum: Braucht Deutschland ein Investitionsprogramm?
